16462631690	15556923	675065712	1482521538	216109924	93199997	35917283101	1386576713	12184194612	639538794	0	16435685087	841490918	1648935846	21221654	1767800271	14509887	767992812	18987668252	913887900	585550213	7362755829	933293852	145391736	58047674	218655798	2884588537	843274903	18757703	66255194	14124699170	622379697	591587108	667784859	892297559	1913725051	1582425567	6873008838	310627033	134984421	358677224	2032263778	771655228	340887922	106894441	376105261	769329588	547569521	44869483	4632039465	1345807272	1273265920	88118602	1382053014	166616876	404587204	721890913	166213597	458143614	1048952316	1772393096	476428149	2067103736	1528868301	1765908171	42031102	25845587	328948363	111698787	338323573	779631307	7819108	16451798	5690432	21605609	64045915	128502752	126612383	276920067	7298858	37622052	34031077	4958928	621276348	343796794	127316847	63413994	47226316	16796500	34497600	88452811	12111396	730348809	136534173	83510629	423927852	46695663	345557032	66793171	36421680	37826912	157187211	41352846	6379622	218740930	7121490	560082057	19298418	10306362	237234822	165623047	3751156	1474613970	74496621	2369052	89041141	278004084	6080845	20630239	14575605	174508652	283307935	96167074	86822654	156663131	113896913	984996	27743736	225227241	3255960	141153269	26791658	9683031	2626804	3671601	15026414	246815	119703355	30440733	0	22495750	7527456	402023108	28464	8137583	1788232	59411607	9786185	0	44142666	47384	19449	23579349	5508238	1485551	68494731	2927251	20467078	36242	3713672	12940702	2652	3068704	0	135943223	371262791	101144348	6097245	22283145	13829900	55805457	32329147	1795675	16018231	14633304	2598913	5025617	0	0	0
9447763081	64046800	519649873	1489768773	161592891	30559197	19235899054	1978112394	5369226244	1449610734	14802485017	0	17466854	1299696804	36291054	2769085698	17671617	7158844451	7802524642	495533235	1288303142	9153370211	1985888305	514842566	48326673	360842815	1714823729	951874831	117143868	36477906	20144147025	1778591566	1094107873	237274732	2145274314	1211623043	3116234364	4010117127	195075135	294464165	316837309	122178963	366894473	30363620	83120816	292011221	711612813	1368745916	112909834	4471298191	1272135709	480947415	168332864	172696222	265992350	429433322	992540060	187867299	162431370	2802308609	2005950157	94124640	3624567249	133979308	1402921970	171460531	93528258	270085374	41295389	8352587	1639602975	21891461	8776929	4395064	3285732	76442535	121032817	210524076	58735395	5003443	15752131	32312095	40463872	47756088	24234612	19684806	32348047	32796313	10451591	66456807	302223130	143348377	699948648	187224275	208899240	187762233	13315630	394909524	17760709	23590533	66776788	7187681	66434999	28311281	125590752	25090958	917723874	6274665	13208791	322149973	75409832	15385229	789465671	64069673	5296133	15450602	104812994	29254534	140615570	44126143	103287056	24719459	33888072	7769184	46179759	7609691	23770485	21610301	18347226	15671249	16383314	32126514	1857480	5923930	41370116	13623558	11318831	13819879	29879519	0	52667566	5479924	20244594	9536370	26414942	8627904	7100252	102702654	0	1570364	14296076	166092	13095115	1814642	17864185	12655983	11319717	4438521	490679	2110421	3293154	2469186	2208267	0	11272265	11578433	7082349	8432661	4983387	24999174	3011476	12188006	1868169	7912612	991051	19870814	63012237	0	0	0
62643	0	10118	42854	40502	0	1677691	0	413102	0	93233129	83531	0	0	0	0	0	34746	396556	9003	11423	45315	0	0	20251	0	312684	2847	2161	5807	4475966	34326	5187	0	227556	12106	28803	41355	0	0	21527	0	0	0	20534	0	0	0	0	883966	0	0	5799	129846	0	0	115742	0	0	0	0	0	235051	6181	0	11472	17385	196670	7702	3218857	0	0	0	0	0	0	0	0	0	0	0	0	3386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326673	0	0	0	0	0	0	1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141444505	19094	70591995	29536822	1941344	208076	1812353007	49467185	166065817	69414232	441329565	1513016579	362997	0	314818	47688325	6456711	16772285	1051198754	13157182	4730808	216497914	43225165	3762442	643967	2932585	27633997	31807256	69076	2680659	355254840	12487443	23449897	9550162	33649025	175878017	45917362	86014801	1221999	219756513	30742638	21910405	68749746	98083	8175998	34395622	11327487	22205848	1942631	89420338	28459397	24585098	2623193	8735993	47855493	19888269	49013884	4036135	64757586	91636788	17478821	11356719	82388065	47192436	115751370	464374	418288	1905227	316085	20830	83562286	311490	142493	196750	245599	522973	315561908	2926112	31024670	15958183	1051446	385836	29264	177799	7526172	47190	206022	308609	593196	8589925	5881087	270499	14296994	25228359	2880162	106330382	13062028	64870235	2576989	683332	2521022	55078	145261095	35830	2672517	2269	13574555	59796	814	4259487	45103590	2036	193083025	5974383	501	18427730	37823887	223314	907566	150081	32957744	411309	2079485	131373817	235371	72563	83595	879780	37479	199535	1790646	73056	16505	86826	0	34366	34983	322664	767774	0	396575	0	537522	0	1686975	163110	3892258	150553	0	10255	0	0	1721724	14781	485588	1916463	0	0	0	13628	2474243	0	0	0	127446	117818	457160	977785	1607282	40769	13951	1135552	0	113285	1139	568405	20890	0	0	0
6775941	222794	5199313	209814	4510999	92994241	73201668	3303038	7235045	11040803	20906559	22228690	23400	233921	0	826059	69931186	2713328	23530188	48401791	221830	30600135	4042119	323609	17269928	50598	3511644	21107	1908325	42146	1166065696	944733	5415824	659164	1142204	5377038	31784330	11669026	1251043	55419	1184099	0	233175	0	9781	129139	343527	173987	83383	33040239	1056869	3038411	16227	354712	17076	361960	1984364	578271	736385	18240818	10479482	55752	13637463	0	724864	0	1123573	2292950	1025754	0	1044549	186548566	0	0	0	614208	0	0	0	0	0	0	2621056	0	0	0	0	0	0	0	0	0	0	748813	0	0	0	0	0	0	0	0	0	0	32156	0	0	47804128	0	1043077	20961277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3972402	0	0	25256	0	0	0	0	0	0	0	0	0	0	12668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
770931853	1619419	246471223	9961735643	30846959	33977918	2301822972	140968818	209784611	106040319	585372445	4041629646	1403528	53296234	22888615	0	21766030	153936514	276590345	447465197	846831477	1370651284	142192768	113427166	11628457	841212139	33803496	509795845	4654159	36353083	9008349585	309969322	452236305	348399747	478762822	216446150	837061674	491246189	316362860	20044393	58686103	6838732	132207261	5707292	4547847	24779827	232174459	174575526	7122669	1861971184	1143378504	25599939	285745619	19811622	13180946	49659781	74505880	12428728	16881728	138271155	2428023342	11077183	296276435	11788540	83557018	13605180	20526954	104721423	10678460	822298	229636077	21450482	27130797	0	2727569	358911051	11925785	30591964	3279185	5558	383280	22923593	2874660	20222497	8129888	597222	5439277	65950818	722224	2092562	54054694	5424041	13800496	30645147	57911106	88682172	2049415	17829641	1763250	2241660	630439934	19555340	0	40655980	82055743	17529045	291574131	1916036	37574331	23823025	1118483670	35314311	315589328	3741316	57007	0	24981386	1200923	31861657	11664785	8055338	510057367	9172461	158225	45955126	4551474	2244495	56127253	29091779	15585896	48908753	38337094	199710	1245611	3054348	3332817	1992662	36899514	8836447	0	24086639	885104	19166758	0	5627990	4008462	42956514	17135795	0	147617	0	0	154993	823942	0	2281099	0	30800244	533859	4299485	44856	0	13475236	0	9294907	19015851	30203360	78161250	2915002	2180059	42655	596194	1312309	233074	0	155125	3585515	0	0	0
9170954	22583	33426	170379	894971	9885662	105934473	972083	36832632	4512574	11915908	16432062	3166171	1075221	25214967	890327	0	1312579	10757285	4022908	0	19233219	1248602	224827	42630	26226	7666441	149247	1302228	816	883395561	141625	407344	2053140	106690	11285590	12555508	20605913	68358	2584	7310422	2694	0	0	1515143	715588	3652664	323196	229164	66982273	16855996	2188	0	5794161	0	47270	1601239	0	155014	455668	1425364	100367	1844305	4253	563203	478	1545342	938597	4748	0	24019	31719747	0	0	0	0	0	0	0	0	0	0	850306	0	0	0	0	0	0	0	0	0	0	38699	0	0	0	0	0	0	69721	0	0	0	0	0	0	8836009	0	1947	1623652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1072498487	2026630	66477801	29829965	13768816	8573758	3224436629	167357666	626676575	116431867	2366058942	9268309709	642360	153951052	9114931	98751237	3259655	0	1131676115	141632223	48606012	1298671597	245861956	27848004	5422551	39091447	139152317	32376916	12523686	1938299	2335720750	93094511	50110972	18516009	195753007	229145667	309785765	483773879	26322547	22215029	45812850	19388081	160936706	4005751	7911742	25070568	22333701	45543911	10530531	1194772502	122040436	28142234	6817210	22112982	19933282	20687517	67682438	6773677	14907469	101360690	121546576	20480412	319139071	14303821	69128320	3498712	8730893	7387931	4718586	321089	69499633	2114724	1675481	73362	239577	4201710	2890286	10947476	3974943	1159432	1486824	2151169	2199104	7616131	5972195	6010019	1090738	27272129	1354940	4124702	11966621	2014582	29778698	11124619	8971006	15885815	282597	30287842	1669698	850258	444951	1747013	44766	1141173	5807053	917074	49891136	679426	935755	9625681	7283413	1332972	87502471	6419532	13846670	106048	4689621	1697	5707434	3292795	6905569	1387435	3162591	72624	1493692	920632	1214802	13313265	1366792	82584	1366493	298725	41414	141660	207077	141603	30518	624427	4078403	0	304523	0	3174246	762325	1157173	122121	470218	4109752	0	381246	0	8003	244888	46423	5549316	892130	140941	141081	968	28191	251112	20737	0	0	562262	274852	373886	32478159	756010	706533	445419	777907	1170	0	55168	99641	1613556	0	0	0
4427394022	24554491	910931298	2512836264	246244827	48133290	26093436579	999694459	6098791062	607109011	18032443077	8216817975	42545464	2789813534	54115950	2095304554	18747308	413065823	0	662833111	534773819	3691728088	827961105	223726519	86111262	178564350	1903339625	820324384	8190575	215054524	12618475229	593131655	682082422	894565352	870512451	3992502673	1390478869	5745049595	302221667	249747359	547584886	874204641	874250519	26648040	743311281	683347463	488545563	402735855	43031604	3447176624	1260018004	418131492	40937383	392996367	537637383	270917304	1338571158	84505537	567993580	1314385722	1021708885	962342545	1375391127	1122232648	2435965280	38907266	18826201	488019086	206413297	16853824	1357759886	24459193	6564793	15397392	12221727	151114608	239808589	78240963	543096114	21086171	40492022	20538225	2478052	77220729	35399065	64525451	24845794	86907495	20338312	172763824	53266903	117740777	1295215782	209498770	69166061	632369117	22074665	1122248901	35353524	15657469	14868578	11794905	182412287	6669959	60107441	6763292	363468616	9024359	2369866	70635887	351022714	2585618	1717761892	61107823	26166396	278589084	375943766	8073110	55043628	12392472	257183789	64662215	60799994	185518863	21499203	8030763	862881	32185989	57104608	1281919	31915731	10943967	2754394	2550126	4029452	2715850	236422	11619401	48488652	0	22183996	13891885	43257396	3213092	12249821	3210159	12112720	13825740	0	1838203	5336010	13884	26580548	2333507	2956455	93597400	2224375	886667	282593	1792571	13636905	112607	2184872	0	24693407	16584813	12162160	32432322	8411408	7355661	2217588	21343655	188454	10797800	1034801	56723392	8037100	0	0	0
257295700	19607636	299488426	125573967	243013746	113933968	444619402	14217241	931185068	13998949	448551894	229517797	487054	12106191	156421869	99175505	33235697	88545602	109627735	0	13462087	143645614	17105023	11416125	121843313	6887813	75173362	54261446	5029924	43315618	37183271294	4024089	22306532	217813608	60640059	43889621	2525241525	129587355	194701441	1586733	4228616	5365627	6656450	476719	335625	3509090	52518251	54643603	949645	984535297	143960577	6746493	790354	5553498	857270	3214294	5163724	1950676	2555354	14148926	140423613	233786	30372091	1155013	22979621	455512	72656880	214799827	54651726	102183	103766051	97007558	263000	0	0	216000	1451000	34000	44721000	0	0	139976000	121000	518000	42000	188062000	0	203144008	0	496000	282000	0	10733000	415000	8000	2538000	875000	0	93000	0	66747	0	0	9000	73136	0	56000	20620000	0	134355	158426000	0	11641000	0	14000	0	6716000	0	36000	1000	0	42000	7000	67000	42000	0	26710000	0	0	110992	0	0	0	1158	142000	1205000	0	0	2000	0	15424336	258000	40000	0	0	1293000	10000	2000	0	82000	0	0	0	69000	58000	0	0	0	0	0	0	0	0	0	0	24000	0	1105000	0	0	149000	0	10000	0	2000	0	19352000	0	0	0
307306820	1691358	82500614	1023028162	13388960	1948418	1885020996	91779764	237030556	104086649	838831125	1897726749	3483503	52518462	15478651	1866824152	2058123	149465934	452832619	34526430	0	698427973	119563959	218831112	4953666	388303198	47221891	1543355473	3066690	2480217	10304997489	161000877	327983687	13156345	632414321	115942339	611380692	87611092	39127420	18399742	19144472	33484507	206421032	382938	1586539	10170503	512885461	227108240	1759328	6845189487	1762806112	51250211	158816904	10514086	2811098	451843260	20335935	14274404	4250394	179875006	13001088287	5565820	145703256	9529948	145598754	7399074	6969081	21079586	6776816	624647	0	1600289	9758849	12783	35578	69334340	2692966	17709575	105447	0	0	121906	36778	2587510	7505368	503955	302052	1284109	0	1119747	2945625	71909	58817160	82185632	16277009	10226865	297418	23334977	0	101448	8456349	12606117	0	103765791	50667775	717818	61788585	2315379	3123718	39791701	101035904	50670473	37986947	18515955	1756256	0	23239153	0	4870189	527686	4325608	137601302	10156047	141608	1981123	247951	5543539	423279	43371	6426502	305425	89435	0	139726	158004	24250347	0	382814	14019208	46670	3568963	3317458	572948	0	705979	135761	140568	1148566	0	0	633	11001	1179492	13042	596619	118595	8033	12361129	75772	877318	624558	8403	207099	188775	1312388	543411	97640	171775	81914	771067	3640	1964045	44031	13522	78821	0	797512	242251	0	0
18180339128	6598533	631024177	650221119	130163693	25932794	25021060418	1704703999	2477673575	590091767	9350858440	10842228803	18058932	1339241857	23991862	1216088008	11512690	618202867	7624886338	527223067	324313799	0	896531112	103395552	40604398	232239501	1078733486	365463192	16071873	15784237	5168092406	416023957	233720526	205086438	397912414	1259166544	475087996	2505732268	85997119	79804927	327668685	150492735	294531825	34626993	123346987	306340983	633991674	325050827	73809687	1204193643	698275148	128866445	50227280	147202047	53083349	157110144	802110156	43201236	152022793	445214762	771891782	114203485	1780548077	125279101	805591044	44996418	17786283	183228563	14560503	10824707	634926813	17291917	1480871	4642827	4018619	36368739	91165569	48607293	3081296	9012700	28993300	18650890	16489045	66525139	32635898	54911565	15492308	34664554	27519710	35132444	78554650	28277846	278296907	76667161	42789683	82026937	18037757	211068701	46450400	22512214	6672286	8744382	45158455	11301189	14180271	13627723	358337615	3381338	2028562	85360740	17739541	2826991	1018916864	28985528	2676969	77505105	128630489	2107160	33923648	7592151	79521271	14623987	60500826	5283828	49035829	12262167	4328100	35684980	29006357	2310235	30123128	18288360	4409412	2402614	9253559	11832267	156247	16332512	14690010	0	19583925	22755698	25326679	43590	17170220	70253001	19925822	17685456	0	2143587	96680	1603840	9415661	7624006	19468926	76461790	346261	1343397	43938	521638	2089905	42956	406346	0	41088135	7183527	13073666	16179644	16530977	4061473	1848187	15721869	240560	2213796	736860	5206535	47976474	0	0	0
