3148701	12309351	2676932901	215367569	565582752	1864989928	7383101973	0	4779014	51245168	0	1147606344	36955183	983366419	28763958	105277951	1652013042	9652820	123769267	173316006	662811217	27217131	211638029	375868562	16529804	70488619	125791496	115460055	0	69274586	12624942	6511375	586173703	81961815	52177304	8581935	178626286	12821243	212290007	113342300	80747653	320623414	22639725	58744913	0	25700461	9406478	5326947	0	29224455	0	0	4770754	19328722	5936491	0	0	0	8190774	3337310	7356712	13604598	24992291	6709765	19214239	6083764	0	4154776	0	0	0	26023755	0	0	0	4108401	8104887	12129571	0	4962291	0	7281889	9005354	12150986	0	11531707	9698320	0	0	4426396	0	7024866	0	0	0	0	0	0	12162384	77420123	33825726	38461473	11185099	0	0	0	8026479	0	0	0	0	0	0	0	0	6202528	0	68141084	0	4906389	39436929	0	0	11349909	0	5928660	0	0	154433587	0	6841334	8644588	0	0	12043429	38065531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7776994	0	0	0	0
5152244	1010360855	29696623192	1176035910	8146972310	24989764929	10806737483	54259848	43814045	1262704761	480449362	0	382173251	4275051088	188273681	2324705505	12472326101	197677223	1048548736	4163320389	4933348282	785914015	1513823842	6844467598	238095563	990147175	1137879968	2840500414	4339729	373147523	534313168	47268399	4573043668	1060425098	1072417712	21518399	406326813	581752581	783790520	1132864331	863264970	2089880597	376556566	1662870997	56145017	2243227093	175489781	97691622	19850384	129028633	20550571	18116479	37230624	1172067432	102979431	0	45289666	10288494	847455189	325124794	104669605	229553935	457408852	44257132	228209991	98852256	8697544	112611236	0	78934408	60469335	577690398	17281150	22661367	66515763	249605326	65537581	14698782	0	16068932	14393008	76777443	75653556	77761776	61213973	362361128	108331268	197461209	70533638	180382686	39971536	58838990	40734216	21546617	11036446	8111852	13854938	3581407	515725322	1092184490	274774954	880910847	96173960	0	0	0	289466776	35645899	8499448	21654613	17109093	3280884	6970299	70704824	28868719	38541870	32349157	257146566	12136083	188019045	819194368	20276840	25566027	187255556	7774509	56604365	80186572	111655986	2636365509	3866290	176948616	6211896	111139783	14284829	54309085	733653160	40766180	12443785	13804888	8697561	6424019	0	8410469	14550455	0	15202072	3769664	5601085	44097922	0	22105980	5398138	4936264	0	20332098
0	771792501	1310594301	76538385	190424334	598619030	1239825073	0	8792965	960460747	54297558	319081243	0	486333912	78787963	24271999	5047015862	19739675	464229654	93164974	225150822	44654113	311536173	63373503	7060902	133152005	40231961	26144530	0	331397305	477740928	0	4899790177	1435898420	0	111565110	21527661	0	33713603	125035828	7694196829	103204538	1049235907	101166938	0	35437223	9163354	0	10935448	351145318	0	0	0	9513526	0	4101291	0	0	7238414	8644705	93315552	17698695	7378432	23785968	233233710	0	8778058	9859701	3547016	0	0	139122407	0	0	47281120	0	12235531	0	0	0	0	0	8230119	0	0	18326830	0	3843397	0	0	0	0	0	0	0	0	0	15687444	10195964	55487065	45810482	0	7070412	0	0	0	5158443	0	0	0	0	51463492	0	21323334	0	16261324	0	8716921	0	20142464	18515263	0	0	5594486	0	13153626	0	0	136712454	0	8010823	0	4902032	6368394	3990090	0	5741678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10635342	368518539	32271669168	1682811547	2951444989	10957051403	17109204336	17887607	18818359	593614750	779354177	9910281464	203908047	0	94654259	1379778992	4750126158	50118196	387180575	1257017720	19621476928	226001257	564160875	2609521638	60186715	295630290	782278756	1211697194	3330012	548651157	273249848	157043275	1063394686	436576947	299144163	20324427	193802771	50226656	970628509	575366016	481882187	2023019068	226788753	523955086	14533678	359242386	60352105	53376489	28532314	165406860	57472173	6164121	22088053	162922963	20541552	3518744	10438507	15125788	132117526	77871868	67652503	70704241	148700237	90250519	93726458	24486078	6433855	29646201	3678442	93696090	3417412	244194327	38651334	15310535	47038146	47814020	34487648	4364099	7776599	17857654	6033229	76228450	36927828	53688109	22079049	169513376	37791842	243147666	21126009	44167293	30345676	63953830	46746898	19651007	6691935	8219732	12454233	11329758	191960825	424525004	144551719	481615374	72214431	0	0	0	43289721	16722887	4367106	6775677	24806430	18656666	3864227	24973346	13893143	8382180	7693665	256215128	9228706	25753707	411739278	4514690	11226999	85413222	10232960	55726919	38026498	3513782	514953222	71530582	77781688	18796178	39519045	9542198	75555681	278395708	39890527	4629413	9248380	0	8326061	0	15148388	15141150	0	14513203	6870069	3647732	7666110	0	17798155	6061903	0	0	38964102
9519174	121668482	323344672	26290491	70011396	183982999	781044824	5478090	0	140258098	16533267	178429223	184025477	50261163	0	23876139	1221785335	0	1537326263	30148645	184342524	13157241	167156336	34304911	0	11692568	14637331	39590901	0	104487681	67183580	0	1644926758	432779315	6267968	38081085	168529285	0	7233712	97155407	127832186	28832215	99858792	38107605	0	5060480	15292288	0	14786238	94765256	0	0	0	49967106	0	155991704	0	0	0	32100639	30281932	11718689	0	11020228	21189293	36594715	36874537	0	0	0	0	20647374	0	0	4319280	0	6600427	0	0	0	0	0	0	0	0	6566899	18638233	4966488	6844257	0	0	0	0	0	0	0	0	0	0	29125388	12928362	0	0	0	0	0	0	0	5130901	0	0	0	0	0	0	18728415	23406426	0	0	5189172	0	0	0	8988562	0	0	0	0	174459128	0	0	9374490	0	0	0	10083160	0	0	0	0	0	0	0	0	22844612	0	0	0	0	26696827	0	0	0	0	0
0	32751474	2669409999	332372729	2022585089	2736530410	1897836036	3212449	0	20628224	97114076	584016605	5995655	685000428	10148098	0	805114018	0	39489827	277841851	423384332	46402707	135559193	310891776	20178611	18497520	285445458	75684527	0	8665998	24340274	13416491	198393820	33040091	16062267	0	4774404	7693506	274573556	19449219	22346348	672761234	12536352	28034515	0	13707392	7434156	0	0	4544574	0	0	0	24849497	5673930	0	3273004	0	5178607	8987932	0	3554928	51939356	0	9286799	0	0	0	0	413039813	0	5522920	0	0	0	5665873	0	0	0	0	0	0	0	3668171	0	6473224	0	6136714	0	0	0	0	0	0	0	0	0	0	5978270	5456889	0	42336617	3534245	0	0	0	6372630	0	11297982	0	0	0	0	43044489	0	0	0	8737640	0	11611059	4292620	0	0	0	0	0	4913134	0	70879658	0	0	0	3334048	0	0	35529690	6729943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41701289	0	0	0
220178854	6447028419	20602938458	1743569439	6647873406	17646975968	24079501225	72078383	727960624	6595667784	2739769332	8327297122	4449693843	8845470007	1645893337	963601575	0	744999930	8274234937	1661704550	4840838909	4988256037	69645046151	4005340735	175497845	1799253416	1704368193	697785425	18253713	2269854033	2186426003	224037216	47968413120	15335451658	62672882	192239836	18033866869	59063452	1981489520	4103913264	8786174609	4275292592	3253225627	2120736368	177604972	559699352	1441066328	1983646449	931527742	2287754927	30600883	154503086	1146786929	1305800001	611836413	90724288	266541301	498097770	266541423	2862423600	308921615	400679324	454040398	239263769	1053128475	738766259	108901761	114670317	4259683	149745608	10409164	998169051	23652249	14741433	169771630	84292288	718367153	799116727	103876802	254432308	0	77320233	46448634	138443957	89791698	88357540	0	62337199	1641540597	157000493	48964444	138439687	31925694	42900676	0	74795452	557301095	477501528	156556198	126695084	731801357	2636956994	101033136	0	51980640	0	98037895	44277947	72593955	11489925	9004345	20066579	0	50262840	14489203	12888049	34049102	548021017	66811818	863519640	404874397	0	164811614	358545277	0	42265813	52623192	11610569	2886409901	156746403	150418133	429096331	47974539	7444891	111152455	1789695105	134644961	0	7385588	0	8733893	18874449	13785478	12404151	9615713	26579120	0	7903889	25993025	4488071	80141535	0	0	0	201836416
0	406330520	1103225153	124071762	447090198	455623790	247856451	0	27907276	83582772	15469130	581358897	121866253	657067121	10830924	149727732	1518458107	0	72235594	20978634	284397255	1422653128	114651722	78728625	10432863	146646218	51994913	44752072	0	105114662	37976372	0	499937687	81123472	17395390	0	299430385	9595667	53287785	24468592	47898704	49549608	129824595	176635964	266044006	48942021	468198070	132324210	5519154	25895506	0	72261117	23439597	53292603	31269428	0	0	0	30662098	124609643	0	14320707	25158407	0	7937041	268972771	0	3429065	0	22682668	0	5032799	0	0	48743464	44371699	0	3457787	0	0	0	6048088	0	0	0	31679549	163410751	13564665	13753279	0	3597977	0	0	0	0	0	4531978	0	0	512475197	12372575	63613240	4020274	0	0	0	0	4553663	0	0	0	0	0	0	0	4089272	0	6399145	0	15714399	41123834	0	157329922	76566187	0	0	0	0	498718593	0	29339915	5680708	4164856	0	0	83474537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1433907327	1190377639	63978106	179663555	808865646	1629121424	0	0	895315224	17563591	881256424	980504665	637503369	1759124877	45403702	4368082938	81109120	0	31254211	371681549	72780855	620033828	606769097	0	667498754	66135857	13521102	0	1075087770	245655206	38883030	11170026691	2345978109	7322544	44167733	57614948	0	60883817	298331291	1076791621	131905330	512029057	93883981	0	89516970	24067087	13667249	0	391020320	0	0	0	54923954	3249499	187815463	0	0	0	23642216	9354619	23479643	5042892	83664930	116593118	20380768	514634241	19182095	0	0	0	121414357	0	0	47530905	6556072	17221645	0	0	0	0	0	0	0	0	38728339	0	0	0	0	0	28981950	0	0	0	0	0	0	0	421620906	180671872	54221842	4966476	0	0	0	0	0	11612989	0	0	27410479	0	3744955	0	28298875	62044020	0	0	0	29461745	27147778	0	90977252	0	0	0	0	185800233	0	0	5079576	5594316	18122521	0	58992282	12993913	0	0	0	0	8782116	0	0	0	0	0	0	0	11874605	0	0	0	0	0
0	282129118	13741603134	349905613	666943091	1908434785	1558702392	0	3687648	148687676	71762870	3794640205	55943750	1022067769	29434907	177308128	1282952046	25103590	156462293	0	818113329	51318380	360378134	2539064494	25011303	91591054	335161293	248185658	0	84367826	125155142	11929080	652324267	143487885	121188345	4607791	40833418	24450397	240188088	173318562	144710542	713540837	99939764	234010025	9101785	1002350584	27290069	22998597	0	33028575	3224968	0	6853331	154543824	9896202	0	0	0	33633059	30154650	17268683	29804620	30730142	9851845	42890918	7441976	0	5143860	0	0	12292204	47966530	9298328	0	5337024	124680885	4108042	0	0	9988371	0	6135315	12603887	0	0	773442943	5456980	0	0	14939289	0	6991391	13222665	0	0	0	0	0	926218569	311178223	101315214	59524445	12631951	0	0	0	12146726	0	0	0	0	5628181	6913499	0	0	0	0	95233430	0	0	392420119	21943244	0	91117690	0	7508286	5598961	0	901565752	0	38597292	0	4464794	6769487	13750489	110825505	14128583	0	0	0	0	0	0	0	0	0	0	0	6737655	0	3329086	0	0	0	0
3350627	319889144	23163695162	946226341	2492494334	20273902788	10298927505	21343965	11742876	729207909	407700786	8376184970	191085026	16180226325	67537672	989109815	4340189108	39000823	311549581	1364042028	0	145867765	463575096	2361240297	45243213	215081152	707995160	706761460	0	219153953	1418459430	29310824	1478187443	404800838	184450901	54108387	204437430	29090719	576142922	432038321	316691917	1496761009	515422120	524599778	8407344	214987564	58852994	76521512	21590481	113059906	18113302	3247706	13169880	420021378	18126802	6383037	21220053	8677963	245005920	76331129	84336366	77358744	190919947	23907022	87585084	42770589	0	15078954	0	70776669	3391107	145097740	12614424	8564720	16290340	38399157	25370900	0	0	0	4044526	60278786	81203583	328519144	27501338	92576600	43765415	120733629	8284232	57322805	19518756	26667301	0	40138591	3682798	0	3491685	6442225	149061880	321112546	84842747	1862592439	80977319	0	0	0	73720861	13005614	0	13830805	20939505	0	0	11567113	26161516	23865665	16468048	161511051	4681819	19260724	216335321	11415820	3226508	54744748	32470438	17607254	42641667	7806629	414580086	5765010	73537370	6051609	32167705	3282953	67267295	379381534	12529339	32099744	7165405	0	10497007	0	5653155	7811086	3611026	6142390	0	8754554	8689418	0	9287929	0	0	0	0
7691023	493337091	2853977505	197008253	857558617	1572864133	1175378479	18951964	28287989	284690844	63276200	1779147801	276692522	1051648047	32475666	358477612	7920811357	652840858	208922279	150139564	630150917	0	616421881	237951958	17948335	190311709	122593082	159939337	0	219376181	167708760	3884382	2845243155	639102639	134393968	0	337057986	10085940	105764859	349465026	271197155	266365999	315596200	156424386	402501273	174362657	511265704	179219158	68854761	265969252	0	118419110	63823392	82425974	120798695	0	4610899	14413888	24249235	243166158	19008384	22717581	114311541	6409817	38782168	161683028	0	19418119	0	83124503	0	66117607	0	0	41343289	27661310	16531857	36420821	0	0	0	17451582	23825559	12013539	0	86033572	84556388	55394538	29725921	0	0	15025531	11827336	8725273	0	0	19720324	4891836	179760076	425995029	110520352	19096477	10335354	0	0	0	23662550	10023098	0	6103273	0	0	0	13303952	3893938	4086982	0	179858619	4184753	48594049	81476593	0	212791705	65139723	0	0	10315168	0	208305941	16763138	13863945	35803769	5026532	0	4809900	167945405	7303683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37849499	2107690233	2464423491	118424947	394986517	1467757691	3500256226	4151278	30998852	486150536	191324923	1304402037	252425450	806296519	172630343	173974861	86963648660	34778540	680212538	222810473	626467701	428061021	0	276019248	11996319	75005257	210925084	75921908	4359672	371310955	270504288	10613353	7621175158	1331672192	76348317	18751041	355775492	3618669	566176002	175450640	323522632	338281415	465227751	171045513	16042451	99184219	212913230	222196497	129775311	185346502	0	6399603	36992608	393578283	45784054	3216359	0	15123547	44042295	190848496	4865450	32981040	157541014	8467630	77706570	67703266	21698586	4060167	0	21789760	0	25651820	0	0	73403202	24059425	0	43106033	0	21315139	0	8567347	26516245	9515811	0	14302727	148121263	0	48403987	18398434	4943695	14837921	10003446	6031531	0	9145937	9013132	13048034	7199756	305850297	168930592	123422188	48418987	0	4417370	0	6796021	0	0	0	4033056	0	0	23074754	0	0	0	25788098	10031607	14052488	29803489	0	3856849	21016526	0	6314663	10336879	0	964473991	0	7018663	52946681	17623149	6567622	14006706	143402014	18503111	0	0	0	0	0	0	0	0	0	0	0	0	0	8930554	0	0	33751514	0
5545795	386112127	13448465174	580051955	1197685938	5447203024	5134245123	3706127	19137283	2195476620	137782317	7655440437	351190125	1604626883	112904524	486833594	5073156142	80446324	446585845	1972422006	1825977649	387116408	504935037	0	46039835	248523325	428942674	327507792	0	214401404	283883214	18601635	3742609251	530437251	203588676	19371782	381666084	17009441	388947033	1536496410	659223476	961032236	579570937	495164548	27538345	395606946	71262787	141471918	10378463	84552778	3352583	3828585	20400325	109915082	47588641	0	0	8412615	61002623	71893085	24418269	56001599	99268525	46790265	211345172	47523556	0	53324916	0	35174318	8439157	225774614	3265647	0	23719958	95122104	68926339	16398774	0	16934051	0	26768976	12708514	20805866	0	250120189	31513367	148591635	10226671	9939267	4318835	18116347	3848189	4264873	0	0	15799875	0	270665167	312474658	92426499	1292367462	30545418	0	0	0	84627898	7150639	0	8338997	3804068	21815673	3721786	5583154	0	15752447	4214282	86818999	8321378	97817829	219359394	3528684	9089830	54333989	0	17326936	6783360	0	736345111	0	21415075	5176444	8296859	0	0	406753631	34041917	0	0	0	0	0	0	0	5891640	0	0	0	3749579	0	10408776	0	0	0	0
0	0	69056752	4473455	16872387	23005004	241156673	0	0	9631899	11805686	27196501	0	14883347	0	0	18227152	0	0	8292154	30825828	0	0	6728033	0	9331358	13516415	49090866	0	0	0	0	3666658	14890723	11666054	0	24028387	0	50748631	37629062	9141413	16268656	0	8285416	0	18144442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12017478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	5299319	232426997	24599770	108030178	225448499	232944694	0	0	0	0	1511061068	0	70168127	0	158229908	394239005	0	0	92785712	59451803	0	7196488	13041538	8892386	0	6118367	35559292	0	0	0	0	104042619	119639252	35355774	0	0	0	3802053	87193805	58979179	6767462	0	33225910	0	77928187	0	0	0	0	0	0	0	6393881	0	0	0	0	19954978	0	6899001	4051983	38778328	0	5782838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40247638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4615036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14819373	0	0	0	0	0	0	9910412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	149813120	3208102344	873191207	586887780	1697568281	2875494929	3651191	0	124719079	159422945	877407562	52161509	1241265036	42897268	195355633	1248546438	15079927	215345452	322607123	549270737	85335822	276426708	437602792	9259599	114189625	0	148380735	0	47051621	108313343	25432707	414543673	115878170	25508615	6109964	51903006	15149329	779764782	81427720	91441819	3454939697	100351783	96829689	0	66572791	134441159	18877023	6931306	14840304	0	0	5165878	58870829	0	0	0	0	27547817	14203548	7643022	4944954	30394349	8531916	23419629	6953737	0	0	0	0	0	34751816	0	0	6315572	14458327	4825225	5787186	0	0	0	9696969	8830738	0	0	82380168	0	109990909	9202243	17803169	0	0	0	0	0	0	7124379	0	58343052	104090062	31557339	88400638	31088158	0	0	0	18971049	0	0	0	0	0	0	12141762	0	5418438	0	12552051	4634250	7250225	94745994	0	0	5581454	0	8911935	5801611	0	3338775184	0	18325617	0	18815088	8399878	0	0	7796677	0	0	0	0	0	0	0	15169612	0	0	0	0	0	40238920	0	0	0	0
