16462631690	15556923	675065712	1482521538	216109924	93199997	35917283101	1386576713	12184194612	639538794	0	16435685087	841490918	1648935846	21221654	1767800271	14509887	767992812	18987668252	913887900	585550213	7362755829	933293852	145391736	58047674	218655798	2884588537	843274903	18757703	66255194	14124699170	622379697	591587108	667784859	892297559	1913725051	1582425567	6873008838	310627033	134984421	358677224	2032263778	771655228	340887922	106894441	376105261	769329588	547569521	44869483	4632039465	1345807272	1273265920	88118602	1382053014	166616876	404587204	721890913	166213597	458143614	1048952316	1772393096	476428149	2067103736	1528868301	1765908171	42031102	25845587	328948363	111698787	338323573	779631307	7819108	16451798	5690432	21605609	64045915	128502752	126612383	276920067	7298858	37622052	34031077	4958928	621276348	343796794	127316847	63413994	47226316	16796500	34497600	88452811	12111396	730348809	136534173	83510629	423927852	46695663	345557032	66793171	36421680	37826912	157187211	41352846	6379622	218740930	7121490	560082057	19298418	10306362	237234822	165623047	3751156	1474613970	74496621	0	89041141	278004084	6080845	20630239	14575605	174508652	283307935	96167074	86822654	156663131	113896913	0	27743736	225227241	3255960	141153269	26791658	9683031	2626804	3671601	15026414	0	119703355	30440733	0	22495750	7527456	402023108	0	8137583	0	59411607	9786185	44142666	0	0	23579349	5508238	0	68494731	2927251	20467078	0	3713672	12940702	0	3068704	0	135943223	371262791	101144348	6097245	22283145	13829900	55805457	32329147	0	16018231	14633304	2598913	5025617	0
9447763081	64046800	519649873	1489768773	161592891	30559197	19235899054	1978112394	5369226244	1449610734	14802485017	0	17466854	1299696804	36291054	2769085698	17671617	7158844451	7802524642	495533235	1288303142	9153370211	1985888305	514842566	48326673	360842815	1714823729	951874831	117143868	36477906	20144147025	1778591566	1094107873	237274732	2145274314	1211623043	3116234364	4010117127	195075135	294464165	316837309	122178963	366894473	30363620	83120816	292011221	711612813	1368745916	112909834	4471298191	1272135709	480947415	168332864	172696222	265992350	429433322	992540060	187867299	162431370	2802308609	2005950157	94124640	3624567249	133979308	1402921970	171460531	93528258	270085374	41295389	8352587	1639602975	21891461	8776929	4395064	3285732	76442535	121032817	210524076	58735395	5003443	15752131	32312095	40463872	47756088	24234612	19684806	32348047	32796313	10451591	66456807	302223130	143348377	699948648	187224275	208899240	187762233	13315630	394909524	17760709	23590533	66776788	7187681	66434999	28311281	125590752	25090958	917723874	6274665	13208791	322149973	75409832	15385229	789465671	64069673	5296133	15450602	104812994	29254534	140615570	44126143	103287056	24719459	33888072	7769184	46179759	7609691	23770485	21610301	18347226	15671249	16383314	32126514	0	5923930	41370116	13623558	11318831	13819879	29879519	0	52667566	5479924	20244594	9536370	26414942	8627904	7100252	102702654	0	14296076	0	13095115	0	17864185	12655983	11319717	4438521	0	0	3293154	0	0	0	11272265	11578433	7082349	8432661	4983387	24999174	3011476	12188006	0	7912612	0	19870814	63012237	0
0	0	0	0	0	0	0	0	0	0	93233129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4475966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3218857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141444505	0	70591995	29536822	0	0	1812353007	49467185	166065817	69414232	441329565	1513016579	0	0	0	47688325	6456711	16772285	1051198754	13157182	4730808	216497914	43225165	3762442	0	2932585	27633997	31807256	0	2680659	355254840	12487443	23449897	9550162	33649025	175878017	45917362	86014801	0	219756513	30742638	21910405	68749746	0	8175998	34395622	11327487	22205848	0	89420338	28459397	24585098	2623193	8735993	47855493	19888269	49013884	4036135	64757586	91636788	17478821	11356719	82388065	47192436	115751370	0	0	0	0	0	83562286	0	0	0	0	0	315561908	2926112	31024670	15958183	0	0	0	0	7526172	0	0	0	0	8589925	5881087	0	14296994	25228359	2880162	106330382	13062028	64870235	2576989	0	0	0	145261095	0	2672517	0	13574555	0	0	4259487	45103590	0	193083025	5974383	0	18427730	37823887	0	0	0	32957744	0	0	131373817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3892258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6775941	0	5199313	0	4510999	92994241	73201668	3303038	7235045	11040803	20906559	22228690	0	0	0	0	69931186	2713328	23530188	48401791	0	30600135	4042119	0	17269928	0	3511644	0	0	0	1166065696	0	5415824	0	0	5377038	31784330	11669026	0	0	0	0	0	0	0	0	0	0	0	33040239	0	3038411	0	0	0	0	0	0	0	18240818	10479482	0	13637463	0	0	0	0	0	0	0	0	186548566	0	0	0	0	0	0	0	0	0	0	2621056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47804128	0	0	20961277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3972402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
770931853	0	246471223	9961735643	30846959	33977918	2301822972	140968818	209784611	106040319	585372445	4041629646	0	53296234	22888615	0	21766030	153936514	276590345	447465197	846831477	1370651284	142192768	113427166	11628457	841212139	33803496	509795845	4654159	36353083	9008349585	309969322	452236305	348399747	478762822	216446150	837061674	491246189	316362860	20044393	58686103	6838732	132207261	5707292	4547847	24779827	232174459	174575526	7122669	1861971184	1143378504	25599939	285745619	19811622	13180946	49659781	74505880	12428728	16881728	138271155	2428023342	11077183	296276435	11788540	83557018	13605180	20526954	104721423	10678460	0	229636077	21450482	27130797	0	2727569	358911051	11925785	30591964	3279185	0	0	22923593	2874660	20222497	8129888	0	5439277	65950818	0	0	54054694	5424041	13800496	30645147	57911106	88682172	0	17829641	0	0	630439934	19555340	0	40655980	82055743	17529045	291574131	0	37574331	23823025	1118483670	35314311	315589328	3741316	0	0	24981386	0	31861657	11664785	8055338	510057367	9172461	0	45955126	4551474	0	56127253	29091779	15585896	48908753	38337094	0	0	3054348	3332817	0	36899514	8836447	0	24086639	0	19166758	0	5627990	4008462	42956514	17135795	0	0	0	0	0	0	0	0	30800244	0	4299485	0	0	13475236	0	9294907	19015851	30203360	78161250	2915002	0	0	0	0	0	0	0	3585515	0
9170954	0	0	0	0	9885662	105934473	0	36832632	4512574	11915908	16432062	3166171	0	25214967	0	0	0	10757285	4022908	0	19233219	0	0	0	0	7666441	0	0	0	883395561	0	0	0	0	11285590	12555508	20605913	0	0	7310422	0	0	0	0	0	3652664	0	0	66982273	16855996	0	0	5794161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31719747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8836009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1072498487	0	66477801	29829965	13768816	8573758	3224436629	167357666	626676575	116431867	2366058942	9268309709	0	153951052	9114931	98751237	3259655	0	1131676115	141632223	48606012	1298671597	245861956	27848004	5422551	39091447	139152317	32376916	12523686	0	2335720750	93094511	50110972	18516009	195753007	229145667	309785765	483773879	26322547	22215029	45812850	19388081	160936706	4005751	7911742	25070568	22333701	45543911	10530531	1194772502	122040436	28142234	6817210	22112982	19933282	20687517	67682438	6773677	14907469	101360690	121546576	20480412	319139071	14303821	69128320	3498712	8730893	7387931	4718586	0	69499633	0	0	0	0	4201710	2890286	10947476	3974943	0	0	0	0	7616131	5972195	6010019	0	27272129	0	4124702	11966621	0	29778698	11124619	8971006	15885815	0	30287842	0	0	0	0	0	0	5807053	0	49891136	0	0	9625681	7283413	0	87502471	6419532	13846670	0	4689621	0	5707434	3292795	6905569	0	3162591	0	0	0	0	13313265	0	0	0	0	0	0	0	0	0	0	4078403	0	0	0	3174246	0	0	0	0	4109752	0	0	0	0	0	5549316	0	0	0	0	0	0	0	0	0	0	0	0	32478159	0	0	0	0	0	0	0	0	0	0
4427394022	24554491	910931298	2512836264	246244827	48133290	26093436579	999694459	6098791062	607109011	18032443077	8216817975	42545464	2789813534	54115950	2095304554	18747308	413065823	0	662833111	534773819	3691728088	827961105	223726519	86111262	178564350	1903339625	820324384	8190575	215054524	12618475229	593131655	682082422	894565352	870512451	3992502673	1390478869	5745049595	302221667	249747359	547584886	874204641	874250519	26648040	743311281	683347463	488545563	402735855	43031604	3447176624	1260018004	418131492	40937383	392996367	537637383	270917304	1338571158	84505537	567993580	1314385722	1021708885	962342545	1375391127	1122232648	2435965280	38907266	18826201	488019086	206413297	16853824	1357759886	24459193	6564793	15397392	12221727	151114608	239808589	78240963	543096114	21086171	40492022	20538225	0	77220729	35399065	64525451	24845794	86907495	20338312	172763824	53266903	117740777	1295215782	209498770	69166061	632369117	22074665	1122248901	35353524	15657469	14868578	11794905	182412287	6669959	60107441	6763292	363468616	9024359	0	70635887	351022714	2585618	1717761892	61107823	26166396	278589084	375943766	8073110	55043628	12392472	257183789	64662215	60799994	185518863	21499203	8030763	0	32185989	57104608	0	31915731	10943967	2754394	0	4029452	2715850	0	11619401	48488652	0	22183996	13891885	43257396	3213092	12249821	3210159	12112720	13825740	0	5336010	0	26580548	0	2956455	93597400	0	0	0	0	13636905	0	0	0	24693407	16584813	12162160	32432322	8411408	7355661	0	21343655	0	10797800	0	56723392	8037100	0
257295700	19607636	299488426	125573967	243013746	113933968	444619402	14217241	931185068	13998949	448551894	229517797	0	12106191	156421869	99175505	33235697	88545602	109627735	0	13462087	143645614	17105023	11416125	121843313	6887813	75173362	54261446	5029924	43315618	37183271294	4024089	22306532	217813608	60640059	43889621	2525241525	129587355	194701441	0	4228616	5365627	6656450	0	0	3509090	52518251	54643603	0	984535297	143960577	6746493	0	5553498	0	3214294	5163724	0	0	14148926	140423613	0	30372091	0	22979621	0	72656880	214799827	54651726	0	103766051	97007558	0	0	0	0	0	0	44721000	0	0	139976000	0	0	0	188062000	0	203144008	0	0	0	0	10733000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20620000	0	0	158426000	0	11641000	0	0	0	6716000	0	0	0	0	0	0	0	0	0	26710000	0	0	0	0	0	0	0	0	0	0	0	0	0	15424336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19352000	0
307306820	0	82500614	1023028162	13388960	0	1885020996	91779764	237030556	104086649	838831125	1897726749	3483503	52518462	15478651	1866824152	0	149465934	452832619	34526430	0	698427973	119563959	218831112	4953666	388303198	47221891	1543355473	3066690	0	10304997489	161000877	327983687	13156345	632414321	115942339	611380692	87611092	39127420	18399742	19144472	33484507	206421032	0	0	10170503	512885461	227108240	0	6845189487	1762806112	51250211	158816904	10514086	2811098	451843260	20335935	14274404	4250394	179875006	13001088287	5565820	145703256	9529948	145598754	7399074	6969081	21079586	6776816	0	0	0	9758849	0	0	69334340	2692966	17709575	0	0	0	0	0	2587510	7505368	0	0	0	0	0	2945625	0	58817160	82185632	16277009	10226865	0	23334977	0	0	8456349	12606117	0	103765791	50667775	0	61788585	0	3123718	39791701	101035904	50670473	37986947	18515955	0	0	23239153	0	4870189	0	4325608	137601302	10156047	0	0	0	5543539	0	0	6426502	0	0	0	0	0	24250347	0	0	14019208	0	3568963	3317458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12361129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18180339128	6598533	631024177	650221119	130163693	25932794	25021060418	1704703999	2477673575	590091767	9350858440	10842228803	18058932	1339241857	23991862	1216088008	11512690	618202867	7624886338	527223067	324313799	0	896531112	103395552	40604398	232239501	1078733486	365463192	16071873	15784237	5168092406	416023957	233720526	205086438	397912414	1259166544	475087996	2505732268	85997119	79804927	327668685	150492735	294531825	34626993	123346987	306340983	633991674	325050827	73809687	1204193643	698275148	128866445	50227280	147202047	53083349	157110144	802110156	43201236	152022793	445214762	771891782	114203485	1780548077	125279101	805591044	44996418	17786283	183228563	14560503	10824707	634926813	17291917	0	4642827	4018619	36368739	91165569	48607293	3081296	9012700	28993300	18650890	16489045	66525139	32635898	54911565	15492308	34664554	27519710	35132444	78554650	28277846	278296907	76667161	42789683	82026937	18037757	211068701	46450400	22512214	6672286	8744382	45158455	11301189	14180271	13627723	358337615	3381338	0	85360740	17739541	2826991	1018916864	28985528	2676969	77505105	128630489	0	33923648	7592151	79521271	14623987	60500826	5283828	49035829	12262167	4328100	35684980	29006357	0	30123128	18288360	4409412	0	9253559	11832267	0	16332512	14690010	0	19583925	22755698	25326679	0	17170220	70253001	19925822	17685456	0	0	0	9415661	7624006	19468926	76461790	0	0	0	0	0	0	0	0	41088135	7183527	13073666	16179644	16530977	4061473	0	15721869	0	0	0	5206535	47976474	0
643220350	0	104654307	210641233	10310384	0	5159991390	1381469306	354206222	865857614	2571713361	5645199537	3313526	87608290	9973094	71352743	0	304331057	770327916	23857527	48498001	1700927762	0	16746656	5046580	3750198	326446507	123445014	3728174	0	1906175661	21239438	25940947	25960532	68784177	148292713	736952561	243312406	47243157	6216661	38492602	33355381	32734256	3046281	11429685	19731906	82755808	35499718	151802902	738565532	104265304	4742036	6000799	20331823	14619332	18450732	345618288	0	9020862	33346713	126747628	5910803	2516657832	10550525	82822704	4461257	7759348	17536818	0	0	119675192	0	0	0	0	0	4101248	6464980	8075082	0	0	226394707	2812141	2765695	0	0	0	10963865	2783988	3463063	10740393	0	23199929	0	8705410	4247772	272486249	9648450	3309196	3163678	0	0	0	0	0	0	43301282	0	0	4284203	224649426	0	96006039	0	0	8018798	2933654	0	11269223	0	12952964	0	3858587	0	2862246	0	0	0	8721155	0	0	0	0	12842986	0	0	0	0	3052681	0	0	3128996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88562097	0	62812526	237812845	0	0	329056063	23560044	51465028	9152168	150131150	658122367	4669481	25382640	3929722	253684072	0	14449924	127835148	125058142	220599038	75035512	6648872	0	41849814	122218249	11528795	131261073	8745121	0	1197912742	21030253	21621059	34965090	1838825548	25872673	179792326	42646052	25159021	3247700	2915860	87284458	27780195	0	0	0	152670156	78649998	0	1591119056	520507157	18527519	38545991	18013650	2939290	13820780	2636070	3091491	0	119196778	163141847	0	26485326	3136192	53318877	3343252	15439164	27815882	0	0	0	5791650	0	0	0	5542061	0	7380549	0	0	0	0	6349749	0	0	5241248	0	9289916	0	0	0	0	49989972	28135037	0	0	0	4191463	5959410	0	3923818	0	0	0	20641411	0	0	0	45055028	10510238	8031790	62872128	89166766	0	0	0	5428125	0	0	0	0	9480962	0	0	0	0	0	0	0	101224550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38892983	0	0	0	0	0	0	50104841	0	0	0	0	0
38602214	49297485	120340379	222728159	82469552	7998615	180045160	13912113	60700391	0	98097985	171141724	0	0	4108934	27256099	0	0	161949320	71881068	26131594	84864681	12508517	3402155	0	26781456	0	2770901	0	0	719523855	0	0	21963928	13823010	11921206	44532421	10101295	65343558	0	8434205	11112699	0	0	7119541	6936751	13746547	5173265	0	305588285	76259184	0	0	0	0	0	4418277	0	0	3499915	0	0	6062402	0	10627570	0	0	75184964	31502262	0	0	3664548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4186118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
